user_id;0;1;2;3;4;5
455;Elite;Peaky Blinders;Lucifer;La Casa de Papel;The Walking Dead;Vikings
456;House of Cards;Stranger Things;;;;
457;The Boys;The Office;;;;
458;The Witcher;The Crown;Elite;Mindhunter;How I Met Your Mother;Better Call Saul
459;Elite;Vikings;House of Cards;Friends;Brooklyn Nine-Nine;Game of Thrones
460;You;Dark;Elite;Breaking Bad;;
461;Better Call Saul;House of Cards;The Crown;Narcos;How I Met Your Mother;
462;The Walking Dead;La Casa de Papel;Stranger Things;Game of Thrones;;
463;How I Met Your Mother;Chernobyl;The Walking Dead;Rick and Morty;Vikings;Brooklyn Nine-Nine
464;Mindhunter;Chernobyl;The Mandalorian;Black Mirror;Lucifer;How I Met Your Mother
465;La Casa de Papel;Better Call Saul;;;;
466;Narcos;Ozark;The Witcher;Elite;;
467;The Office;Rick and Morty;House of Cards;The Mandalorian;Vikings;
468;Friends;Chernobyl;;;;
469;Mindhunter;Friends;;;;
470;Vikings;Dark;The Walking Dead;Sex Education;Elite;Sherlock
471;House of Cards;Sherlock;Ozark;Peaky Blinders;Mindhunter;
472;How I Met Your Mother;Friends;You;Sex Education;Breaking Bad;
473;How I Met Your Mother;Sex Education;Brooklyn Nine-Nine;;;
474;The Walking Dead;Friends;Lucifer;Brooklyn Nine-Nine;The Office;
475;The Walking Dead;The Office;La Casa de Papel;House of Cards;Game of Thrones;The Witcher
476;La Casa de Papel;Better Call Saul;;;;
477;Chernobyl;The Umbrella Academy;;;;
478;Friends;Breaking Bad;Peaky Blinders;The Umbrella Academy;How I Met Your Mother;La Casa de Papel
479;The Office;Brooklyn Nine-Nine;;;;
480;The Office;Elite;;;;
481;Lucifer;Peaky Blinders;;;;
482;Brooklyn Nine-Nine;Better Call Saul;;;;
483;The Walking Dead;The Office;You;Sex Education;La Casa de Papel;Vikings
484;Dark;The Umbrella Academy;Stranger Things;Game of Thrones;Peaky Blinders;Friends
485;The Office;Lucifer;Breaking Bad;La Casa de Papel;The Crown;Mindhunter
486;Ozark;The Umbrella Academy;;;;
487;Lucifer;Vikings;Game of Thrones;Black Mirror;The Mandalorian;
488;Black Mirror;Sex Education;The Crown;Mindhunter;The Office;
489;Dark;The Boys;Sherlock;;;
490;Elite;House of Cards;How I Met Your Mother;The Witcher;Brooklyn Nine-Nine;Game of Thrones
491;Lucifer;Sherlock;The Mandalorian;;;
492;Black Mirror;Friends;Ozark;;;
493;Black Mirror;Vikings;How I Met Your Mother;Sherlock;;
494;Lucifer;The Walking Dead;The Mandalorian;Stranger Things;The Office;La Casa de Papel
495;The Mandalorian;The Walking Dead;Ozark;;;
496;You;Game of Thrones;The Witcher;;;
497;The Boys;The Crown;The Witcher;Vikings;Peaky Blinders;Narcos
498;Narcos;The Crown;Mindhunter;Vikings;Elite;
499;Stranger Things;Mindhunter;The Boys;La Casa de Papel;How I Met Your Mother;
500;Peaky Blinders;Chernobyl;;;;
501;The Witcher;The Office;Chernobyl;;;
502;The Mandalorian;Stranger Things;;;;
503;Chernobyl;Dark;Narcos;Friends;The Umbrella Academy;
504;Narcos;Friends;Game of Thrones;Chernobyl;Peaky Blinders;The Mandalorian
505;Friends;Stranger Things;The Umbrella Academy;House of Cards;Game of Thrones;Sex Education
506;Brooklyn Nine-Nine;Elite;The Crown;;;
507;Vikings;The Umbrella Academy;House of Cards;;;
508;Narcos;Brooklyn Nine-Nine;La Casa de Papel;Stranger Things;;
509;Narcos;The Crown;;;;
510;Ozark;Better Call Saul;How I Met Your Mother;The Boys;Sherlock;
511;Rick and Morty;The Mandalorian;Mindhunter;Stranger Things;Black Mirror;Sex Education
512;The Umbrella Academy;Peaky Blinders;Dark;The Boys;The Witcher;Sherlock
513;Black Mirror;Lucifer;Rick and Morty;Dark;You;Ozark
514;Lucifer;Game of Thrones;Mindhunter;The Umbrella Academy;Chernobyl;Breaking Bad
515;Better Call Saul;Narcos;House of Cards;Lucifer;Brooklyn Nine-Nine;
516;The Boys;Sherlock;Ozark;Lucifer;La Casa de Papel;
517;Peaky Blinders;The Mandalorian;The Boys;La Casa de Papel;The Umbrella Academy;
518;The Crown;Narcos;Lucifer;The Umbrella Academy;;
519;Brooklyn Nine-Nine;The Witcher;The Office;;;
520;Stranger Things;The Office;;;;
521;The Office;Peaky Blinders;Black Mirror;Friends;;
522;Vikings;La Casa de Papel;;;;
523;La Casa de Papel;Lucifer;The Mandalorian;Narcos;;
524;Game of Thrones;You;Brooklyn Nine-Nine;How I Met Your Mother;;
525;The Umbrella Academy;Sex Education;The Crown;Friends;;
526;Mindhunter;Peaky Blinders;The Walking Dead;Rick and Morty;Friends;Elite
527;Peaky Blinders;Breaking Bad;;;;
528;The Umbrella Academy;You;Friends;Black Mirror;The Office;
529;Breaking Bad;The Mandalorian;Elite;The Boys;The Crown;
530;Brooklyn Nine-Nine;Chernobyl;;;;
531;Breaking Bad;The Walking Dead;Mindhunter;The Crown;Dark;
532;The Office;Chernobyl;The Walking Dead;Dark;House of Cards;
533;Ozark;The Witcher;The Crown;Mindhunter;Game of Thrones;
534;Mindhunter;The Witcher;;;;
535;Narcos;Breaking Bad;Rick and Morty;How I Met Your Mother;Dark;
536;Vikings;House of Cards;Peaky Blinders;;;
537;Stranger Things;Peaky Blinders;Brooklyn Nine-Nine;Breaking Bad;Better Call Saul;
538;Breaking Bad;The Walking Dead;You;How I Met Your Mother;Lucifer;
539;You;The Crown;Lucifer;;;
540;Chernobyl;Brooklyn Nine-Nine;The Umbrella Academy;;;
541;How I Met Your Mother;Stranger Things;Ozark;;;
542;The Boys;Ozark;The Witcher;;;
543;Lucifer;Sherlock;Narcos;Friends;The Walking Dead;
544;Elite;Vikings;Chernobyl;The Boys;Peaky Blinders;Lucifer
545;Black Mirror;The Boys;Better Call Saul;;;
546;Sex Education;Elite;You;;;
547;Sherlock;You;;;;
548;Chernobyl;Dark;The Boys;Mindhunter;Ozark;Rick and Morty
549;Vikings;Ozark;The Boys;Mindhunter;Better Call Saul;
550;Game of Thrones;Peaky Blinders;The Mandalorian;;;
551;Sex Education;Sherlock;Peaky Blinders;Ozark;The Boys;Breaking Bad
552;House of Cards;You;La Casa de Papel;Breaking Bad;Ozark;Sherlock
553;Better Call Saul;The Boys;Stranger Things;Elite;Black Mirror;
554;Rick and Morty;Friends;;;;
555;Game of Thrones;Stranger Things;Chernobyl;;;
556;Stranger Things;The Boys;Vikings;Black Mirror;;
557;Lucifer;Ozark;Breaking Bad;Sherlock;;
558;Brooklyn Nine-Nine;Stranger Things;Better Call Saul;You;;
559;The Mandalorian;You;;;;
560;The Witcher;Dark;House of Cards;Stranger Things;The Umbrella Academy;Rick and Morty
561;The Office;Sex Education;Game of Thrones;The Umbrella Academy;Mindhunter;
562;The Walking Dead;Mindhunter;;;;
563;Dark;Mindhunter;The Walking Dead;Vikings;The Witcher;
564;Chernobyl;Black Mirror;Game of Thrones;Sherlock;;
565;Peaky Blinders;Breaking Bad;Mindhunter;The Mandalorian;;
566;Lucifer;The Walking Dead;;;;
567;Friends;Peaky Blinders;;;;
568;Lucifer;The Umbrella Academy;Friends;The Witcher;La Casa de Papel;The Boys
569;Sex Education;Brooklyn Nine-Nine;The Office;House of Cards;;
570;Sex Education;Stranger Things;How I Met Your Mother;The Umbrella Academy;Friends;
571;Black Mirror;Peaky Blinders;Dark;Sex Education;The Boys;Chernobyl
572;Chernobyl;Breaking Bad;Sherlock;;;
573;Sex Education;Game of Thrones;The Mandalorian;How I Met Your Mother;House of Cards;Lucifer
574;The Office;Lucifer;Ozark;Black Mirror;The Walking Dead;Brooklyn Nine-Nine
575;Chernobyl;Peaky Blinders;Stranger Things;Sex Education;Better Call Saul;
576;Dark;Ozark;Rick and Morty;The Office;The Boys;Vikings
577;Ozark;Black Mirror;Friends;;;
578;Dark;Vikings;How I Met Your Mother;;;
579;The Office;Brooklyn Nine-Nine;Breaking Bad;;;
580;Better Call Saul;Breaking Bad;Mindhunter;The Boys;;
581;La Casa de Papel;Game of Thrones;Breaking Bad;Chernobyl;;
582;The Office;Sherlock;The Walking Dead;;;
583;Mindhunter;The Crown;;;;
584;Better Call Saul;Lucifer;Friends;;;
585;House of Cards;Dark;La Casa de Papel;Brooklyn Nine-Nine;Friends;Sherlock
586;Elite;The Umbrella Academy;Sherlock;Mindhunter;The Crown;The Boys
587;La Casa de Papel;Chernobyl;;;;
588;Dark;La Casa de Papel;;;;
589;Black Mirror;The Boys;The Office;The Walking Dead;Elite;
590;Elite;Narcos;The Umbrella Academy;;;
591;Peaky Blinders;The Witcher;;;;
592;La Casa de Papel;Black Mirror;Sherlock;How I Met Your Mother;Narcos;
593;The Umbrella Academy;The Boys;;;;
594;Narcos;The Office;Peaky Blinders;;;
595;Game of Thrones;Dark;;;;
596;How I Met Your Mother;Vikings;;;;
597;Friends;The Office;;;;
598;Friends;The Office;Sex Education;Chernobyl;;
599;Chernobyl;Sex Education;Stranger Things;The Crown;Dark;Breaking Bad
600;Ozark;Chernobyl;The Boys;The Umbrella Academy;Game of Thrones;
601;Mindhunter;Chernobyl;Sherlock;The Umbrella Academy;The Office;
602;Brooklyn Nine-Nine;Narcos;You;The Witcher;;
603;The Boys;Sherlock;Stranger Things;Chernobyl;Ozark;The Office
604;Brooklyn Nine-Nine;La Casa de Papel;;;;
605;Rick and Morty;House of Cards;Sherlock;;;
606;Dark;How I Met Your Mother;Lucifer;Rick and Morty;Breaking Bad;You
607;The Walking Dead;How I Met Your Mother;Ozark;Sherlock;Stranger Things;The Crown
608;Narcos;Lucifer;How I Met Your Mother;Rick and Morty;The Umbrella Academy;
609;The Umbrella Academy;The Mandalorian;Dark;Vikings;;
610;The Umbrella Academy;Ozark;Breaking Bad;Lucifer;Sherlock;The Crown
611;La Casa de Papel;Peaky Blinders;Narcos;Friends;;
612;How I Met Your Mother;Peaky Blinders;House of Cards;The Crown;Dark;
613;Sex Education;Better Call Saul;Brooklyn Nine-Nine;The Crown;Narcos;
614;La Casa de Papel;How I Met Your Mother;Black Mirror;;;
615;You;Rick and Morty;Breaking Bad;;;
616;Vikings;Breaking Bad;The Walking Dead;Stranger Things;Chernobyl;The Witcher
617;Mindhunter;Ozark;Narcos;Stranger Things;;
618;Stranger Things;Lucifer;;;;
619;Better Call Saul;Peaky Blinders;The Umbrella Academy;La Casa de Papel;The Mandalorian;
620;Game of Thrones;Friends;The Crown;;;
621;Elite;Dark;Sex Education;;;
622;Breaking Bad;Ozark;Vikings;Dark;La Casa de Papel;
623;The Umbrella Academy;Stranger Things;Ozark;Chernobyl;;
624;The Mandalorian;La Casa de Papel;;;;
625;The Umbrella Academy;The Boys;Stranger Things;Narcos;La Casa de Papel;
626;Narcos;Better Call Saul;;;;
627;Elite;The Crown;;;;
628;Mindhunter;Game of Thrones;The Crown;Sex Education;The Umbrella Academy;Better Call Saul
629;Better Call Saul;Stranger Things;Chernobyl;Mindhunter;Narcos;The Boys
630;You;How I Met Your Mother;Black Mirror;Ozark;Better Call Saul;
631;Vikings;The Walking Dead;Rick and Morty;The Office;;
632;Better Call Saul;You;Lucifer;Elite;Breaking Bad;Sherlock
633;Better Call Saul;Vikings;Dark;The Boys;The Witcher;Friends
634;The Crown;The Boys;;;;
635;Elite;Ozark;Peaky Blinders;Sex Education;Vikings;Brooklyn Nine-Nine
636;Sex Education;The Witcher;Brooklyn Nine-Nine;Vikings;Sherlock;
637;Black Mirror;Brooklyn Nine-Nine;Chernobyl;;;
638;Mindhunter;Black Mirror;Dark;Sex Education;The Boys;La Casa de Papel
639;Brooklyn Nine-Nine;You;;;;
640;The Walking Dead;The Witcher;Elite;Stranger Things;;
641;Black Mirror;Ozark;Better Call Saul;Sex Education;The Mandalorian;Rick and Morty
642;Chernobyl;You;Stranger Things;Brooklyn Nine-Nine;Rick and Morty;Lucifer
643;Lucifer;Peaky Blinders;Brooklyn Nine-Nine;The Walking Dead;;
644;You;Chernobyl;Elite;;;
645;Sex Education;The Witcher;The Boys;The Office;Vikings;Better Call Saul
646;House of Cards;Breaking Bad;;;;
647;The Witcher;The Crown;Vikings;Game of Thrones;Chernobyl;
648;The Walking Dead;Chernobyl;The Boys;Rick and Morty;House of Cards;Sherlock
649;Dark;Elite;The Office;;;
650;Elite;Sex Education;Narcos;;;
651;La Casa de Papel;Better Call Saul;The Witcher;Ozark;You;
652;Breaking Bad;Narcos;Dark;Ozark;You;
653;Brooklyn Nine-Nine;The Walking Dead;;;;
654;The Mandalorian;Mindhunter;;;;
655;The Office;The Umbrella Academy;Game of Thrones;Chernobyl;Sex Education;Peaky Blinders
656;Friends;Stranger Things;You;Mindhunter;;
657;The Boys;The Mandalorian;Black Mirror;;;
658;La Casa de Papel;Stranger Things;The Witcher;;;
659;The Witcher;Breaking Bad;Ozark;Brooklyn Nine-Nine;Stranger Things;Game of Thrones
660;Black Mirror;Brooklyn Nine-Nine;Sex Education;The Umbrella Academy;Vikings;
661;Sex Education;The Umbrella Academy;You;;;
662;Breaking Bad;Chernobyl;Peaky Blinders;;;
663;Dark;The Mandalorian;Rick and Morty;The Umbrella Academy;The Crown;
664;Vikings;Ozark;Elite;Breaking Bad;;
665;The Crown;The Witcher;The Boys;Rick and Morty;Sex Education;The Walking Dead
666;Friends;The Umbrella Academy;;;;
667;Brooklyn Nine-Nine;The Walking Dead;La Casa de Papel;;;
668;How I Met Your Mother;Vikings;Mindhunter;;;
669;The Crown;Rick and Morty;Lucifer;;;
670;Friends;La Casa de Papel;Brooklyn Nine-Nine;Game of Thrones;The Office;Better Call Saul
671;Vikings;Stranger Things;;;;
672;Ozark;La Casa de Papel;Better Call Saul;You;Lucifer;Stranger Things
673;House of Cards;Elite;Rick and Morty;;;
674;The Witcher;The Walking Dead;Vikings;Peaky Blinders;The Crown;
675;How I Met Your Mother;House of Cards;Vikings;The Umbrella Academy;Elite;
676;Mindhunter;Peaky Blinders;The Boys;Brooklyn Nine-Nine;The Walking Dead;
677;Elite;Sex Education;;;;
678;Black Mirror;Sex Education;;;;
679;Rick and Morty;Chernobyl;Game of Thrones;Brooklyn Nine-Nine;You;Black Mirror
680;Sherlock;Dark;;;;
681;Elite;Peaky Blinders;The Mandalorian;;;
682;Better Call Saul;Elite;Sherlock;;;
683;Better Call Saul;Sherlock;Sex Education;House of Cards;;
684;Ozark;Vikings;Narcos;Better Call Saul;;
685;Vikings;The Witcher;Rick and Morty;House of Cards;Game of Thrones;Narcos
686;Black Mirror;Game of Thrones;The Umbrella Academy;The Witcher;;
687;Stranger Things;Black Mirror;The Crown;Breaking Bad;Rick and Morty;
688;La Casa de Papel;The Boys;Narcos;Mindhunter;Stranger Things;
689;Stranger Things;Sherlock;Brooklyn Nine-Nine;House of Cards;;
690;Ozark;Sherlock;Better Call Saul;Black Mirror;The Crown;
691;Mindhunter;Brooklyn Nine-Nine;Game of Thrones;You;Sex Education;
692;The Walking Dead;House of Cards;The Boys;Rick and Morty;The Crown;Sherlock
693;Black Mirror;Sherlock;The Office;;;
694;Chernobyl;The Walking Dead;Better Call Saul;Friends;Breaking Bad;
695;The Crown;La Casa de Papel;Sex Education;;;
696;The Office;Rick and Morty;Sex Education;Stranger Things;;
697;Peaky Blinders;The Office;;;;
698;Rick and Morty;House of Cards;;;;
699;Lucifer;The Office;The Umbrella Academy;Peaky Blinders;La Casa de Papel;
700;The Witcher;Game of Thrones;;;;
701;The Boys;Ozark;Breaking Bad;;;
702;Chernobyl;The Umbrella Academy;The Office;La Casa de Papel;Sherlock;Stranger Things
703;Stranger Things;Brooklyn Nine-Nine;The Umbrella Academy;The Office;The Boys;
704;How I Met Your Mother;The Crown;You;House of Cards;;
705;Mindhunter;La Casa de Papel;;;;
706;Narcos;Elite;Vikings;The Office;The Walking Dead;
707;House of Cards;Brooklyn Nine-Nine;The Boys;The Walking Dead;You;The Witcher
708;Dark;Sex Education;;;;
709;The Witcher;Vikings;The Umbrella Academy;;;
710;Lucifer;The Umbrella Academy;The Boys;Rick and Morty;The Mandalorian;
711;Better Call Saul;Black Mirror;The Walking Dead;;;
712;Mindhunter;The Crown;The Office;La Casa de Papel;The Mandalorian;Friends
713;The Witcher;Brooklyn Nine-Nine;Mindhunter;You;Chernobyl;
714;How I Met Your Mother;Brooklyn Nine-Nine;Vikings;The Mandalorian;;
715;Game of Thrones;The Witcher;You;The Mandalorian;Sex Education;
716;Friends;You;Ozark;Brooklyn Nine-Nine;;
717;Rick and Morty;Vikings;Better Call Saul;Dark;Brooklyn Nine-Nine;You
718;You;The Umbrella Academy;Elite;Rick and Morty;Stranger Things;Better Call Saul
719;Friends;Stranger Things;Chernobyl;Brooklyn Nine-Nine;;
720;House of Cards;Peaky Blinders;;;;
721;Dark;You;The Umbrella Academy;;;
722;The Crown;Black Mirror;Stranger Things;;;
723;Mindhunter;Breaking Bad;;;;
724;Breaking Bad;Narcos;The Crown;Brooklyn Nine-Nine;Chernobyl;Better Call Saul
725;You;Lucifer;Better Call Saul;Peaky Blinders;The Walking Dead;Stranger Things
726;The Witcher;How I Met Your Mother;Dark;Sherlock;Black Mirror;
727;Black Mirror;The Mandalorian;Better Call Saul;You;Elite;Peaky Blinders
728;House of Cards;The Umbrella Academy;The Mandalorian;;;
729;Game of Thrones;The Walking Dead;How I Met Your Mother;Sex Education;Peaky Blinders;
730;Brooklyn Nine-Nine;The Walking Dead;Vikings;Ozark;Elite;
731;Brooklyn Nine-Nine;House of Cards;;;;
732;The Crown;La Casa de Papel;Vikings;The Boys;;
733;Chernobyl;The Crown;Dark;Ozark;Stranger Things;Mindhunter
734;The Walking Dead;Chernobyl;Mindhunter;;;
735;The Office;Sex Education;The Mandalorian;La Casa de Papel;Lucifer;Dark
736;Narcos;Friends;The Umbrella Academy;Lucifer;How I Met Your Mother;
737;Brooklyn Nine-Nine;La Casa de Papel;The Boys;Narcos;The Office;Vikings
738;Friends;You;Mindhunter;Stranger Things;;
739;Peaky Blinders;Black Mirror;Stranger Things;Ozark;;
740;The Walking Dead;Dark;Elite;Lucifer;Game of Thrones;
741;Breaking Bad;The Boys;Black Mirror;Rick and Morty;;
742;Stranger Things;Lucifer;Better Call Saul;The Crown;;
743;Vikings;Elite;You;Black Mirror;Breaking Bad;Dark
744;Better Call Saul;Ozark;Friends;The Boys;;
745;Chernobyl;Elite;;;;
746;Peaky Blinders;The Umbrella Academy;Friends;The Witcher;The Office;
747;The Crown;Peaky Blinders;The Walking Dead;How I Met Your Mother;Brooklyn Nine-Nine;Better Call Saul
748;La Casa de Papel;Chernobyl;;;;
749;Stranger Things;Ozark;Chernobyl;Peaky Blinders;Rick and Morty;La Casa de Papel
750;Rick and Morty;How I Met Your Mother;;;;
751;Sex Education;Chernobyl;Brooklyn Nine-Nine;Lucifer;Sherlock;Stranger Things
752;Brooklyn Nine-Nine;Chernobyl;Rick and Morty;;;
753;Mindhunter;The Mandalorian;The Office;Game of Thrones;The Witcher;How I Met Your Mother
754;Ozark;Elite;Sex Education;;;
755;Stranger Things;The Walking Dead;Peaky Blinders;The Crown;Mindhunter;
756;The Walking Dead;Mindhunter;;;;
757;Sherlock;Friends;Breaking Bad;The Office;;
758;La Casa de Papel;Stranger Things;The Umbrella Academy;Rick and Morty;Dark;The Crown
759;Vikings;Peaky Blinders;House of Cards;La Casa de Papel;Lucifer;Mindhunter
760;The Witcher;You;;;;
761;Sherlock;Narcos;;;;
762;The Office;Mindhunter;How I Met Your Mother;The Crown;The Witcher;
763;The Crown;Narcos;Dark;The Witcher;Lucifer;Breaking Bad
764;Stranger Things;The Witcher;Narcos;How I Met Your Mother;Black Mirror;Better Call Saul
765;The Walking Dead;The Crown;Ozark;Stranger Things;;
766;The Walking Dead;Mindhunter;The Boys;;;
767;The Walking Dead;The Boys;Stranger Things;The Witcher;The Umbrella Academy;
768;The Umbrella Academy;La Casa de Papel;Mindhunter;The Witcher;House of Cards;Peaky Blinders
769;Sherlock;The Office;Narcos;;;
770;Dark;Brooklyn Nine-Nine;You;House of Cards;Elite;
771;The Boys;La Casa de Papel;Narcos;Breaking Bad;Mindhunter;Better Call Saul
772;Stranger Things;House of Cards;Chernobyl;The Crown;;
773;Black Mirror;Breaking Bad;Rick and Morty;Narcos;How I Met Your Mother;
774;Rick and Morty;Mindhunter;The Witcher;Peaky Blinders;;
775;Sherlock;Dark;The Office;Peaky Blinders;;
776;Vikings;Elite;Stranger Things;;;
777;House of Cards;La Casa de Papel;The Witcher;;;
778;Better Call Saul;The Umbrella Academy;The Witcher;La Casa de Papel;How I Met Your Mother;Narcos
779;You;Black Mirror;;;;
780;Better Call Saul;The Walking Dead;;;;
781;Ozark;You;The Office;Peaky Blinders;Better Call Saul;Chernobyl
782;Black Mirror;You;The Walking Dead;Friends;Mindhunter;
783;You;The Office;;;;
784;Narcos;Breaking Bad;Stranger Things;;;
785;Game of Thrones;Breaking Bad;;;;
786;La Casa de Papel;Elite;Sex Education;Breaking Bad;;
787;Sherlock;The Crown;Sex Education;Lucifer;;
788;La Casa de Papel;Elite;Better Call Saul;Lucifer;How I Met Your Mother;Dark
789;The Walking Dead;Dark;Breaking Bad;The Boys;Lucifer;La Casa de Papel
790;House of Cards;Narcos;How I Met Your Mother;Chernobyl;Mindhunter;
791;La Casa de Papel;The Witcher;Lucifer;;;
792;Game of Thrones;You;;;;
793;Rick and Morty;Elite;Mindhunter;The Office;;
794;Lucifer;Sex Education;Stranger Things;;;
795;The Walking Dead;The Office;The Mandalorian;You;;
796;Narcos;Sherlock;Mindhunter;;;
